B2_Name,a_B2,a_BCC,Pred_Misfit,Pred_Energy,Misfit,B2_Ru,B2_Hf,B2_Ti,B2_Al,B2_Zr,B2_Mo,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,Design_Window
B2_MULTI_169_A_Ru87_Al13_B_ZrAl,2.512433663,3.07696301,-0.2030747961500002,-0.9520394900000023,-0.202000101,0.4375,0.0,0.0,0.3125,0.25,0.0,0.0,0.0,0.75,0.25,none
B2_MULTI_170_A_Ru75_Al25_B_ZrAl,3.180115415,3.07696301,0.033300509639999934,-0.8854183384772708,0.032971428,0.375,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.75,0.25,none
B2_017_RuAl,2.388477153,3.23145248,-0.3001768622457411,-1.0018410291924618,-0.299994976,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_108_Ru100Al0_Hf,5.135083991,3.23145248,0.1239923069911627,-1.1890904625122145,0.455058438,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_109_Ru87Al12_Hf,2.578995294,3.23145248,-0.22417073733500054,-1.0644391099999968,-0.22458069,0.4375,0.5,0.0,0.0625,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_110_Ru75Al25_Hf,3.264770933,3.23145248,0.008765791413333323,-0.9557422499999952,0.010257792,0.375,0.5,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_111_Ru62Al37_Hf,2.60403723,3.23145248,-0.21533930949500055,-0.8428135389999994,-0.215034309,0.3125,0.5,0.0,0.1875,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_112_Ru50Al50_Hf,4.152701731,3.23145248,0.24967175952750026,-0.7296493139999997,0.249520588,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_113_Ru87Cr12_Hf,2.562502587,3.23145248,-0.2299466998025006,-1.035615576999996,-0.230913041,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_114_Ru75Cr25_Hf,3.225424668,3.23145248,0.0017578461849999938,-0.878162691,-0.001867098,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_115_Ru62Cr37_Hf,2.556723432,3.23145248,-0.23076079963000037,-0.716377173,-0.233140478,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_116_Ru50Cr50_Hf,4.053567315,3.23145248,0.22842179368776164,-0.5527963570000015,0.225700096,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_117_Ru87Cu12_Hf,2.569438099,3.23145248,-0.22702142829900063,-1.0451929749999984,-0.228245774,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.23145248,0.002027901084999996,-0.9233898889999995,0.001487184,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_119_Ru62Cu37_Hf,2.568274935,3.23145248,-0.22705658074000015,-0.7996843589999976,-0.22869266,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_120_Ru50Cu50_Hf,4.076680397,3.23145248,0.23202373315526167,-0.6773582790000026,0.23131159,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_121_Ru87Si12_Hf,2.574158138,3.23145248,-0.2260045308425002,-1.089550642000004,-0.226434181,0.4375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_122_Ru75Si25_Hf,3.248412429,3.23145248,0.004782168870000007,-1.0097945739701244,0.005234661,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_123_Ru62Si37_Hf,2.583127124,3.23145248,-0.22297973546000008,-0.9206944270000007,-0.222999907,0.3125,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_124_Ru50Si50_Hf,4.107906653,3.23145248,0.24021284401216697,-0.8383272110000037,0.238836704,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_125_Ru100Al0_Ti,4.881705796,3.23145248,0.11673454269612486,-1.054200699262603,0.406809102,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_126_Ru87Al12_Ti,2.450404438,3.23145248,-0.2757353060850005,-0.9702671740000048,-0.274927036,0.4375,0.0,0.5,0.0625,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.23145248,-0.04526143483000002,-0.8881906299999975,-0.04162189,0.375,0.0,0.5,0.125,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_128_Ru62Al37_Ti,2.471374896,3.23145248,-0.26673329849000066,-0.8044402650000002,-0.266561666,0.3125,0.0,0.5,0.1875,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_129_Ru50Al50_Ti,3.939553259,3.23145248,0.19516468884250057,-0.7137016730000019,0.197489949,0.25,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_130_Ru87Cr12_Ti,2.434397938,3.23145248,-0.2797551143550005,-0.9427045900000031,-0.281353895,0.4375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_131_Ru75Cr25_Ti,3.061448806,3.23145248,-0.0524468466449999,-0.8096196399999966,-0.054030301,0.375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_132_Ru62Cr37_Ti,2.424470344,3.23145248,-0.28366205561000035,-0.6756799220000004,-0.285358256,0.3125,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_133_Ru50Cr50_Ti,3.839681408,3.23145248,0.17474865858500002,-0.5380779740000005,0.172031512,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_134_Ru87Cu12_Ti,2.441297595,3.23145248,-0.2777185128350006,-0.9197299369999997,-0.278579128,0.4375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_135_Ru75Cu25_Ti,3.074675013,3.23145248,-0.049803577454999866,-0.8017171889999983,-0.049722264,0.375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_136_Ru62Cu37_Ti,2.440175866,3.23145248,-0.27693163987,-0.6806409090000018,-0.279029783,0.3125,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_137_Ru50Cu50_Ti,3.872743044,3.23145248,0.18181744147250034,-0.5577977589999992,0.180538546,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_138_Ru87Si12_Ti,2.443848687,3.23145248,-0.27673604549500036,-0.989505901999998,-0.277554889,0.4375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_139_Ru75Si25_Ti,3.0820502,3.23145248,-0.048063274474999904,-0.9361164499999955,-0.047327858,0.375,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_140_Ru62Si37_Ti,2.448470295,3.23145248,-0.27543940616000046,-0.8697570390000041,-0.275701701,0.3125,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_141_Ru50Si50_Ti,3.890404933,3.23145248,0.18570668547833333,-0.808674346999996,0.185050729,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_142_Ru100Al0_Zr,5.194385147,3.23145248,0.13954239473016675,-0.9599490525285143,0.465931758,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_143_Ru87Al12_Zr,2.608733784,3.23145248,-0.21407386733249953,-0.873413171761017,-0.213253026,0.4375,0.0,0.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_144_Ru75Al25_Zr,3.302387941,3.23145248,0.01916504386000002,-0.7979355870000012,0.021713252,0.375,0.0,0.0,0.125,0.5,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_145_Ru62Al37_Zr,2.633831346,3.23145248,-0.2059436691600001,-0.7266526570000003,-0.203782511,0.3125,0.0,0.0,0.1875,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_146_Ru50Al50_Zr,4.199293486,3.23145248,0.2575574460800008,-0.6544182840000012,0.260496324,0.25,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_147_Ru87Cr12_Zr,2.592179044,3.23145248,-0.21860279922386364,-0.8240750509999968,-0.219544603,0.4375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_148_Ru75Cr25_Zr,3.262005664,3.23145248,0.009115891899999987,-0.6758889759999992,0.009410451,0.375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_149_Ru62Cr37_Zr,2.585500791,3.23145248,-0.22243442295500063,-0.5257646360000018,-0.222092789,0.3125,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_150_Ru50Cr50_Zr,4.09832298,3.23145248,0.23699309499559587,-0.37785516600000185,0.236533985,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_151_Ru87Cu12_Zr,2.598620194,3.23145248,-0.21734393209500003,-0.8424977280000019,-0.217092418,0.4375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_152_Ru75Cu25_Zr,3.273069781,3.23145248,0.01287193723666664,-0.7449165740000009,0.01279642,0.375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_153_Ru62Cu37_Zr,2.597649425,3.23145248,-0.21808537994000038,-0.643740808999997,-0.217461649,0.3125,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_154_Ru50Cu50_Zr,4.124319928,3.23145248,0.24172661844392918,-0.5452833049999989,0.242766469,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_155_Ru87Si12_Zr,2.603487904,3.23145248,-0.21568744108386365,-0.8975159743608669,-0.215242842,0.4375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_156_Ru75Si25_Zr,3.285422312,3.23145248,0.009756372718333324,-0.8575769708067681,0.016563102,0.375,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_PENALTY_157_Ru62Si37_Zr,2.611968248,3.23145248,-0.21893276609000026,-0.806319255999997,-0.212027941,0.3125,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_PENALTY_158_Ru50Si50_Zr,4.150436873,3.23145248,0.24750503511749983,-0.7700789560000009,0.248983519,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.23145248,-0.2474190619049997,-0.9951158348858226,-0.248032247,0.4375,0.25,0.25,0.0625,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.23145248,-0.013022785835,-0.9000343030000024,-0.014024913,0.375,0.25,0.25,0.125,0.0,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.23145248,-0.21930667572500012,-0.9668944039999964,-0.218856985,0.4375,0.25,0.0,0.0625,0.25,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.23145248,0.016038891054999987,-0.8758682595082984,0.016074846,0.375,0.25,0.0,0.125,0.25,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.23145248,-0.25739267571999924,-4.954411073999979,-0.257094923,0.25,0.0625,0.0,0.1875,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.23145248,-0.2561637909100001,-1.042495012961614,-0.257227663,0.4375,0.25,0.0,0.3125,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.23145248,-0.021103654120000016,-0.9328003089999964,-0.022088214,0.375,0.25,0.0,0.375,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_165_A_Ru87_Al12_B_TiZr,2.533666714,3.23145248,-0.24051060694666632,-0.8820999873413358,-0.242071583,0.4375,0.0,0.25,0.0625,0.25,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_166_A_Ru75_Al25_B_TiZr,3.206361714,3.23145248,-0.007588410199999987,-0.808063227,-0.007794809,0.375,0.0,0.25,0.125,0.25,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_MULTI_167_A_Ru87_Al12_B_TiAl,2.424572308,3.23145248,-0.27738440494500005,-5.952786629000001,-0.285317056,0.0625,0.0,0.0625,0.25,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_167_A_Ru87_Al13_B_TiAl,2.424470144,3.23145248,-0.2838099673849997,-1.0210210769872234,-0.285358337,0.4375,0.0,0.25,0.3125,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_168_A_Ru75_Al25_B_TiAl,3.070901903,3.23145248,-0.05059585689500005,-0.9413853389999953,-0.050949397,0.375,0.0,0.25,0.375,0.0,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_169_A_Ru87_Al12_B_ZrAl,2.512434563,3.23145248,-0.25012982583,-3.978965603999996,-0.250359351,0.3125,0.0,0.0,0.0625,0.125,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_169_A_Ru87_Al13_B_ZrAl,2.512433663,3.23145248,-0.24850015040499965,-0.9520394900000023,-0.250359704,0.4375,0.0,0.0,0.3125,0.25,0.0,0.5,0.0,0.0,0.5,none
B2_MULTI_170_A_Ru75_Al25_B_ZrAl,3.180115415,3.23145248,-0.017929853845000013,-0.8854183384772708,-0.016013888,0.375,0.0,0.0,0.375,0.25,0.0,0.5,0.0,0.0,0.5,secondary_2pct
B2_017_RuAl,2.388477153,3.31693148,-0.3213989042087492,-1.0018410291924618,-0.32546462,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_108_Ru100Al0_Hf,5.135083991,3.31693148,0.06915948369916669,-1.1892653431885005,0.430229338,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_109_Ru87Al12_Hf,2.578995294,3.31693148,-0.25030082578983304,-1.0644391099999968,-0.250320675,0.4375,0.5,0.0,0.0625,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_110_Ru75Al25_Hf,3.264770933,3.31693148,-0.016347130770138905,-0.9557422499999952,-0.015850169,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_PENALTY_111_Ru62Al37_Hf,2.60403723,3.31693148,-0.2396442378216663,-0.8428135389999994,-0.240803249,0.3125,0.5,0.0,0.1875,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_112_Ru50Al50_Hf,4.152701731,3.31693148,0.22629033727675008,-0.7296493139999997,0.223778123,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_113_Ru87Cr12_Hf,2.562502587,3.31693148,-0.255974627324666,-1.035615576999996,-0.256633167,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_114_Ru75Cr25_Hf,3.225424668,3.31693148,-0.02210504229041665,-0.878162691,-0.027973657,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_115_Ru62Cr37_Hf,2.556723432,3.31693148,-0.2572846434163336,-0.716377173,-0.258853494,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_116_Ru50Cr50_Hf,4.053567315,3.31693148,0.20070097488823044,-0.5527963570000015,0.199887648,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_117_Ru87Cu12_Hf,2.569438099,3.31693148,-0.25300973545564587,-1.0451929749999984,-0.253974329,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.31693148,-0.023786707271249975,-0.9233898889999995,-0.024619954,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_119_Ru62Cu37_Hf,2.568274935,3.31693148,-0.2536823406758331,-0.7996843589999976,-0.254419809,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_120_Ru50Cu50_Hf,4.076680397,3.31693148,0.20568138548518447,-0.6773582790000026,0.205514958,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_121_Ru87Si12_Hf,2.574158138,3.31693148,-0.25200310908666634,-1.089550642000004,-0.252168407,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_122_Ru75Si25_Hf,3.248412429,3.31693148,-0.020255994819107098,-1.0097945739701244,-0.020872951,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_123_Ru62Si37_Hf,2.583127124,3.31693148,-0.2485160863638333,-0.9206944270000007,-0.248744769,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_124_Ru50Si50_Hf,4.107906653,3.31693148,0.217223560043084,-0.8383272110000037,0.21306193,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_125_Ru100Al0_Ti,4.881705796,3.31693148,0.2374941850720959,-1.05539423433546,0.381715708,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_126_Ru87Al12_Ti,2.450404438,3.31693148,-0.30031730866624945,-0.9702671740000048,-0.300494736,0.4375,0.0,0.5,0.0625,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.31693148,-0.06678350553999991,-0.8881906299999975,-0.067710396,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_128_Ru62Al37_Ti,2.471374896,3.31693148,-0.29000344108499904,-0.8044402650000002,-0.292160272,0.3125,0.0,0.5,0.1875,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_129_Ru50Al50_Ti,3.939553259,3.31693148,0.1735603407205003,-0.7137016730000019,0.171604241,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_130_Ru87Cr12_Ti,2.434397938,3.31693148,-0.3062970038620005,-0.9427045900000031,-0.306897233,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_131_Ru75Cr25_Ti,3.061448806,3.31693148,-0.07408203219500013,-0.8096196399999966,-0.08010895,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_132_Ru62Cr37_Ti,2.424470344,3.31693148,-0.3095042733850002,-0.6756799220000004,-0.310886144,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_133_Ru50Cr50_Ti,3.839681408,3.31693148,0.14712182447999964,-0.5380779740000005,0.146088642,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_134_Ru87Cu12_Ti,2.441297595,3.31693148,-0.3041538638404998,-0.9197299369999997,-0.30413305,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_135_Ru75Cu25_Ti,3.074675013,3.31693148,-0.07395787491999992,-0.8017171889999983,-0.075804563,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_136_Ru62Cu37_Ti,2.440175866,3.31693148,-0.3037262983969997,-0.6806409090000018,-0.304581993,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_137_Ru50Cu50_Ti,3.872743044,3.31693148,0.15794303120949965,-0.5577977589999992,0.154613832,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_138_Ru87Si12_Ti,2.443848687,3.31693148,-0.3024738977659283,-0.989505901999998,-0.303112692,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_139_Ru75Si25_Ti,3.0820502,3.31693148,-0.07222694931999998,-0.9361164499999955,-0.073412081,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_140_Ru62Si37_Ti,2.448470295,3.31693148,-0.2979491592549998,-0.8697570390000041,-0.301266492,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_141_Ru50Si50_Ti,3.890404933,3.31693148,0.16059098255774987,-0.808674346999996,0.15913603,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_142_Ru100Al0_Zr,5.194385147,3.31693148,0.11497245078458335,-0.9599545608768341,0.441166449,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_143_Ru87Al12_Zr,2.608733784,3.31693148,-0.23911049338564522,-0.873413171761017,-0.239027236,0.4375,0.0,0.0,0.0625,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_144_Ru75Al25_Zr,3.302387941,3.31693148,-0.004123176989999992,-0.7979355870000012,-0.00439427,0.375,0.0,0.0,0.125,0.5,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_PENALTY_145_Ru62Al37_Zr,2.633831346,3.31693148,-0.2311737258850001,-0.7266526570000003,-0.229584056,0.3125,0.0,0.0,0.1875,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_146_Ru50Al50_Zr,4.199293486,3.31693148,0.23573393365683362,-0.6544182840000012,0.23478861,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_147_Ru87Cr12_Zr,2.592179044,3.31693148,-0.24507444516627122,-0.8240750509999968,-0.24530001,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_148_Ru75Cr25_Zr,3.262005664,3.31693148,-0.01569764004519841,-0.6758889759999992,-0.016697474,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_PENALTY_149_Ru62Cr37_Zr,2.585500791,3.31693148,-0.24661916602249934,-0.5257646360000018,-0.247840434,0.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_150_Ru50Cr50_Zr,4.09832298,3.31693148,0.21082838592641714,-0.37785516600000185,0.210752444,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_151_Ru87Cu12_Zr,2.598620194,3.31693148,-0.2424820079376307,-0.8424977280000019,-0.242855215,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_152_Ru75Cu25_Zr,3.273069781,3.31693148,-0.00998062582928573,-0.7449165740000009,-0.01331159,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_PENALTY_153_Ru62Cu37_Zr,2.597649425,3.31693148,-0.24268175931999988,-0.643740808999997,-0.243223338,0.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_154_Ru50Cu50_Zr,4.124319928,3.31693148,0.21857824361249997,-0.5452833049999989,0.217003405,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_155_Ru87Si12_Zr,2.603487904,3.31693148,-0.2419632268051523,-0.8975159743608669,-0.241011161,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_156_Ru75Si25_Zr,3.285422312,3.31693148,-0.01030101847553571,-0.8575769708067681,-0.009544829,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_PENALTY_157_Ru62Si37_Zr,2.611968248,3.31693148,-0.23835838178666743,-0.806319255999997,-0.237805753,0.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_PENALTY_158_Ru50Si50_Zr,4.150436873,3.31693148,0.22391837974700052,-0.7700789560000009,0.223239394,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_159_A_Ru87_Al12_B_HfTi,2.518380484,3.31693148,-0.2718767163536668,-0.9951158348858226,-0.273696077,0.4375,0.25,0.25,0.0625,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.31693148,-0.03909266466350005,-0.9000343030000024,-0.040128139,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_161_A_Ru87_Al12_B_HfZr,2.593983772,3.31693148,-0.2445474427085567,-0.9668944039999964,-0.244614472,0.4375,0.25,0.0,0.0625,0.25,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_162_A_Ru75_Al25_B_HfZr,3.283818469,3.31693148,-0.009043420444999976,-0.8758682595082984,-0.010033106,0.375,0.25,0.0,0.125,0.25,0.0,0.0,0.5,0.0,0.5,secondary_2pct
B2_MULTI_163_A_Ru87_Al12_B_HfAl,2.495293785,3.31693148,-0.2802975090450007,-4.954411073999979,-0.282727409,0.25,0.0625,0.0,0.1875,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.31693148,-0.2816439982616667,-1.042495012961614,-0.282859683,0.4375,0.25,0.0,0.3125,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.31693148,-0.04727688504499995,-0.9328003089999964,-0.048188166,0.375,0.25,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_165_A_Ru87_Al12_B_TiZr,2.533666714,3.31693148,-0.26518425620399916,-0.8820999873413358,-0.267755447,0.4375,0.0,0.25,0.0625,0.25,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_166_A_Ru75_Al25_B_TiZr,3.206361714,3.31693148,-0.03179416919385705,-0.808063227,-0.033899984,0.375,0.0,0.25,0.125,0.25,0.0,0.0,0.5,0.0,0.5,none
B2_MULTI_167_A_Ru87_Al12_B_TiAl,2.424572308,3.31693148,-0.3077747619550005,-5.952786629000001,-0.310845104,0.0625,0.0,0.0625,0.25,0.0,0.0,0.0,0.5,0.0,0.5,none
