B2_Name,a_B2,a_BCC,Pred_Misfit,Pred_Energy,Misfit,B2_Ru,B2_Hf,B2_Ti,B2_Al,B2_Zr,B2_Mo,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,Design_Window
B2_MULTI_163_A_Ru87_Al13_B_HfAl,2.494957013,3.02092873,-0.195722160485,-1.042495012961614,-0.190711607,0.4375,0.25,0.0,0.3125,0.0,0.0,0.25,0.0,0.75,0.0,none
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.02092873,0.04355745754250004,-0.9328003089999964,0.045270564,0.375,0.25,0.0,0.375,0.0,0.0,0.25,0.0,0.75,0.0,none
B2_014_RuHf,2.571059804,3.22178751,-0.07258898876016677,-1.1901227740387539,-0.224665927,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_078_Ru_Hf87_Nb12,2.562008656,3.22178751,-0.22901252420632062,-1.0910112459999959,-0.22814734,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_079_Ru_Hf75_Nb25,3.221161604,3.22178751,-0.001164074570151349,-0.9908841988318224,-0.000194292,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_TERN_SOL_080_Ru_Hf87_Mo12,2.554397326,3.22178751,-0.23098612908036775,-1.0115803170000022,-0.231083389,0.5,0.4375,0.0,0.0,0.0,0.0625,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_081_Ru_Hf75_Mo25,3.200127757,3.22178751,-0.0020074769724630352,-0.833822359000001,-0.006745574,0.5,0.375,0.0,0.0,0.0,0.125,0.5,0.5,0.0,0.0,secondary_2pct
B2_TERN_SOL_082_Ru_Hf87_Ta12,2.560296043,3.22178751,-0.22947526672441632,-1.1136808880000029,-0.228807301,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_083_Ru_Hf75_Ta25,3.216563145,3.22178751,-0.0017376847779238952,-1.031572072333247,-0.001622889,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_TERN_SOL_084_Ru_Hf87_W12,2.554348108,3.22178751,-0.23069031049453464,-1.0171735110000026,-0.2311024,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_085_Ru_Hf75_W25,3.200893611,3.22178751,-0.003258860733355524,-0.8368685089999989,-0.006506286,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_TERN_SOL_086_Ru_Hf87_V12,2.545970218,3.22178751,-0.2337525658168089,-1.0637350309999953,-0.234343162,0.5,0.4375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_TERN_SOL_087_Ru_Hf75_V25,3.180813173,3.22178751,-0.006006772952234265,-0.9467614393620036,-0.012799279,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,secondary_2pct
B2_PENALTY_108_Ru100Al0_Hf,5.135083991,3.22178751,-0.07258898876016677,-1.1901227740387539,0.457897786,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,none
B2_PENALTY_109_Ru87Al12_Hf,2.578995294,3.22178751,-0.22178292272000044,-1.0644391099999968,-0.221622577,0.4375,0.5,0.0,0.0625,0.0,0.0,0.5,0.5,0.0,0.0,none
