B2_Name,a_B2,a_BCC,Pred_Misfit,Pred_Energy,Misfit,B2_Ru,B2_Hf,B2_Ti,B2_Al,B2_Zr,B2_Mo,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.10818653,0.014647202585000033,-0.9328003089999964,0.016802767,0.375,0.25,0.0,0.375,0.0,0.0,0.75,0.0,0.25,0.0
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.16642062,0.00081328416,-0.9328003089999964,-0.001759199,0.375,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.5
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.19107183,-0.00835493863750001,-0.9328003089999964,-0.009514177,0.375,0.25,0.0,0.375,0.0,0.0,0.75,0.0,0.0,0.25
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.15902895,0.0026736583300000045,-0.9328003089999964,0.000577923,0.375,0.25,0.0,0.375,0.0,0.0,0.0,0.5,0.5,0.0
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.18583421,-0.007727311442500011,-0.9328003089999964,-0.007871524,0.375,0.25,0.0,0.375,0.0,0.0,0.75,0.25,0.0,0.0
B2_MULTI_164_A_Ru75_Al25_B_HfAl,3.160855152,3.22178751,-0.019290408374999995,-0.9328003089999964,-0.019093144,0.375,0.25,0.0,0.375,0.0,0.0,0.5,0.5,0.0,0.0
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.18583421,0.016127528561250024,-0.9233898889999995,0.015704409,0.375,0.5,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.26436851,-0.006998375533571416,-0.9233898889999995,-0.008647373,0.375,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.27521311,-0.00993441240666665,-0.9233898889999995,-0.011963891,0.375,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.23145248,0.002027901084999996,-0.9233898889999995,0.001487184,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.19107183,0.016351838521250023,-0.9233898889999995,0.014061816,0.375,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.23816412,0.0007569585764285687,-0.9233898889999995,-0.000587634,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.24817106,-0.0021312465529166684,-0.9233898889999995,-0.003673178,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
B2_PENALTY_118_Ru75Cu25_Hf,3.236261822,3.22178751,0.004712349241428569,-0.9233898889999995,0.004482565,0.375,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.02092873,0.009557254084887185,-0.9053066410000018,0.011213993,0.5,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.75,0.0
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.10818653,-0.013829491732938291,-0.9053066410000018,-0.017260597,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.25,0.0
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.07386981,0.00023752597325083196,-0.9053066410000018,-0.006158852,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.75,0.0
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.07696301,-0.0014140404560998173,-0.9053066410000018,-0.007164623,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25
B2_TERN_SOL_097_Ru_Ti75_V25,3.05499642,3.06403346,0.0007762647174131697,-0.9053066410000018,-0.002953749,0.5,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.5,0.0
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.10818653,-0.005272506684938314,-0.9031889439999955,-0.001700861,0.5,0.0,0.375,0.0,0.0,0.0,0.75,0.0,0.25,0.0
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.07386981,0.008908351052521293,-0.9031889439999955,0.009401224,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.75,0.0
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.06403346,0.01012579119234435,-0.9031889439999955,0.012606246,0.5,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.5,0.0
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.02092873,0.019572585141310456,-0.9031889439999955,0.026772676,0.5,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.75,0.0
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.07696301,0.008642077435313502,-0.9031889439999955,0.008395461,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.25
B2_TERN_SOL_089_Ru_Ti75_Nb25,3.102904429,3.15902895,-0.01888811544666719,-0.9031889439999955,-0.017925621,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.15902895,0.01031340345250003,-0.9000343030000024,0.008641837,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.5,0.5,0.0
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.19107183,-0.0008841168349999994,-0.9000343030000024,-0.00145028,0.375,0.25,0.25,0.125,0.0,0.0,0.75,0.0,0.0,0.25
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.22178751,-0.010081713214999979,-0.9000343030000024,-0.011029644,0.375,0.25,0.25,0.125,0.0,0.0,0.5,0.5,0.0,0.0
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.23145248,-0.013022785835,-0.9000343030000024,-0.014024913,0.375,0.25,0.25,0.125,0.0,0.0,0.5,0.0,0.0,0.5
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.24817106,-0.01990289832999995,-0.9000343030000024,-0.019184921,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.75
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.18583421,-0.00028514770500000073,-0.9000343030000024,0.000192404,0.375,0.25,0.25,0.125,0.0,0.0,0.75,0.25,0.0,0.0
B2_MULTI_160_A_Ru75_Al25_B_HfTi,3.186447237,3.16642062,0.00932952967250001,-0.9000343030000024,0.006304748,0.375,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.5,0.5
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.06403346,0.008716204385000002,-0.8881906299999975,0.011571518,0.375,0.0,0.5,0.125,0.0,0.0,0.5,0.0,0.5,0.0
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.07386981,0.0069522788350000085,-0.8881906299999975,0.008366479,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.25,0.75,0.0
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.15902895,-0.018541363790000046,-0.8881906299999975,-0.018960298,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.5,0.5,0.0
B2_PENALTY_127_Ru75Al25_Ti,3.09969531,3.10818653,-0.00649240607999999,-0.8881906299999975,-0.002735626,0.375,0.0,0.5,0.125,0.0,0.0,0.75,0.0,0.25,0.0
